Date_YYYY-MM-DD,Country_Region,Location_name,Location_lat,Location_lon,Transect,Position,Size_min_mm,Size_max_mm,Size_class,Particle_count,Particle_weight_g,Weight_dry_sand_g,Beach_Zone
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,17,1,5,microplastics,4,0.002,1210.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,18,1,5,microplastics,0,0.000,1092.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,19,1,5,microplastics,1,0.001,1128.1,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,20,1,5,microplastics,2,0.032,1127.9,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,21,1,5,microplastics,3,0.002,1165.3,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,22,1,5,microplastics,10,0.021,1092.0,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,23,1,5,microplastics,0,0.000,1178.9,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,24,1,5,microplastics,1,0.000,1207.1,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,25,1,5,microplastics,0,0.000,1176.2,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,26,1,5,microplastics,2,0.001,900.0,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,1,1,5,microplastics,1,0.002,1057.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,2,1,5,microplastics,1,0.002,1092.8,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,3,1,5,microplastics,4,0.065,1077.2,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,4,1,5,microplastics,3,0.015,1253.6,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,5,1,5,microplastics,45,0.039,1068.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,6,1,5,microplastics,6,0.004,1209.2,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,7,1,5,microplastics,32,0.023,1044.9,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,8,1,5,microplastics,31,0.063,986.7,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,9,1,5,microplastics,35,0.028,754.8,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,10,1,5,microplastics,5,0.016,1220.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,11,1,5,microplastics,8,0.015,1241.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,12,1,5,microplastics,3,0.002,1230.7,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,13,1,5,microplastics,1,0.018,1199.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,14,1,5,microplastics,1,0.000,1243.8,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,15,1,5,microplastics,21,0.024,1148.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,16,1,5,microplastics,51,0.206,1061.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,17,1,5,microplastics,6,0.010,1178.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,18,1,5,microplastics,0,0.000,1158.8,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,19,1,5,microplastics,0,0.000,1241.6,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,20,1,5,microplastics,0,0.000,1144.9,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,21,1,5,microplastics,3,0.008,1180.4,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,22,1,5,microplastics,59,0.101,1037.9,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,23,1,5,microplastics,0,0.000,1184.1,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,24,1,5,microplastics,1,0.001,1158.3,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,25,1,5,microplastics,0,0.000,1148.8,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,26,1,5,microplastics,3,0.001,977.9,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,1,5,25,mesoplastics,1,0.064,1217.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,2,5,25,mesoplastics,0,0.000,1242.1,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,5,25,mesoplastics,0,0.000,1236.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,5,25,mesoplastics,0,0.000,1290.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,5,25,mesoplastics,1,0.025,1312.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,5,25,mesoplastics,2,0.234,1297.3,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,5,25,mesoplastics,2,0.095,1285.0,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,5,25,mesoplastics,6,0.162,1194.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,5,25,mesoplastics,48,2.313,647.8,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,5,25,mesoplastics,54,1.784,640.1,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,5,25,mesoplastics,46,2.002,1063.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,5,25,mesoplastics,0,0.000,1251.8,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,5,25,mesoplastics,1,0.250,1377.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,14,5,25,mesoplastics,0,0.000,1342.7,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,15,5,25,mesoplastics,NA,NA,NA,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,16,5,25,mesoplastics,16,0.623,1104.9,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,17,5,25,mesoplastics,42,1.585,822.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,18,5,25,mesoplastics,0,0.000,1243.8,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,19,5,25,mesoplastics,0,0.000,1260.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,20,5,25,mesoplastics,1,0.002,1264.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,21,5,25,mesoplastics,0,0.000,1242.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,22,5,25,mesoplastics,0,0.000,1109.3,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,23,5,25,mesoplastics,1,0.008,1078.7,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,24,5,25,mesoplastics,0,0.000,1221.0,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,25,5,25,mesoplastics,0,0.000,1138.2,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,26,5,25,mesoplastics,0,0.000,1057.6,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,1,5,25,mesoplastics,7,0.029,1067.5,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,2,5,25,mesoplastics,0,0.000,949.7,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,3,5,25,mesoplastics,0,0.000,1149.7,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,4,5,25,mesoplastics,0,0.000,1084.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,5,5,25,mesoplastics,4,0.041,1079.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,6,5,25,mesoplastics,0,0.000,1103.6,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,7,5,25,mesoplastics,1,0.005,1022.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,8,5,25,mesoplastics,3,0.022,1000.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,9,5,25,mesoplastics,130,2.001,1082.1,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,10,5,25,mesoplastics,3,0.207,907.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,11,5,25,mesoplastics,0,0.000,1219.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,12,5,25,mesoplastics,0,0.000,1176.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,13,5,25,mesoplastics,0,0.000,1281.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,14,5,25,mesoplastics,1,0.093,1265.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,15,5,25,mesoplastics,5,0.177,1227.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,16,5,25,mesoplastics,2,0.082,1103.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,17,5,25,mesoplastics,0,0.000,1210.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,18,5,25,mesoplastics,0,0.000,1092.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,19,5,25,mesoplastics,0,0.000,1128.1,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,20,5,25,mesoplastics,1,0.006,1127.9,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,21,5,25,mesoplastics,0,0.000,1165.3,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,22,5,25,mesoplastics,1,0.014,1092.0,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,23,5,25,mesoplastics,0,0.000,1178.9,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,24,5,25,mesoplastics,0,0.000,1207.1,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,25,5,25,mesoplastics,0,0.000,1176.2,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,26,5,25,mesoplastics,1,0.017,900.0,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,1,5,25,mesoplastics,0,0.000,1057.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,2,5,25,mesoplastics,0,0.000,1092.8,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,3,5,25,mesoplastics,3,0.123,1077.2,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,4,5,25,mesoplastics,2,0.046,1253.6,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,5,5,25,mesoplastics,4,0.098,1068.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,6,5,25,mesoplastics,2,0.071,1209.2,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,7,5,25,mesoplastics,8,0.141,1044.9,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,8,5,25,mesoplastics,3,0.345,986.7,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,9,5,25,mesoplastics,1,0.022,754.8,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,10,5,25,mesoplastics,0,0.000,1220.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,11,5,25,mesoplastics,0,0.000,1241.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,12,5,25,mesoplastics,0,0.000,1230.7,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,13,5,25,mesoplastics,1,0.147,1199.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,14,5,25,mesoplastics,0,0.000,1243.8,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,15,5,25,mesoplastics,4,0.054,1148.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,16,5,25,mesoplastics,9,0.917,1061.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,17,5,25,mesoplastics,0,0.000,1178.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,18,5,25,mesoplastics,0,0.000,1158.8,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,19,5,25,mesoplastics,0,0.000,1241.6,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,20,5,25,mesoplastics,1,0.014,1144.9,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,21,5,25,mesoplastics,1,0.035,1180.4,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,22,5,25,mesoplastics,5,0.129,1037.9,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,23,5,25,mesoplastics,0,0.000,1184.1,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,24,5,25,mesoplastics,0,0.000,1158.3,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,25,5,25,mesoplastics,0,0.000,1148.8,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,C,26,5,25,mesoplastics,1,0.001,977.9,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,1,1,5,microplastics,2,0.001,937.6,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,2,1,5,microplastics,4,0.005,982.7,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,1,5,microplastics,0,0.000,987.4,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,1,5,microplastics,5,0.008,1018.3,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,1,5,microplastics,3,0.006,1005.2,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,1,5,microplastics,11,0.025,1037.5,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,1,5,microplastics,11,0.033,988.6,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,1,5,microplastics,12,0.079,971.9,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,1,5,microplastics,15,0.049,1010.8,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,1,5,microplastics,32,0.185,956.8,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,1,5,microplastics,36,0.259,998.3,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,1,5,microplastics,55,0.520,1062.0,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,1,5,microplastics,20,0.206,1108.8,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,14,1,5,microplastics,11,0.016,1078.7,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,15,1,5,microplastics,10,0.042,1062.7,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,16,1,5,microplastics,48,0.269,1019.9,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,17,1,5,microplastics,24,0.101,989.1,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,18,1,5,microplastics,31,0.145,1063.0,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,19,1,5,microplastics,14,0.082,1054.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,20,1,5,microplastics,129,0.561,1044.2,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,21,1,5,microplastics,2,0.014,950.4,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,22,1,5,microplastics,2,0.001,1085.0,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,23,1,5,microplastics,1,0.001,1071.7,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,24,1,5,microplastics,0,0.000,1047.8,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,25,1,5,microplastics,0,0.000,1077.4,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,26,1,5,microplastics,0,0.000,1028.6,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,27,1,5,microplastics,0,0.000,1010.5,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,28,1,5,microplastics,1,0.028,1075.1,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,29,1,5,microplastics,1,0.002,1042.6,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,30,1,5,microplastics,191,0.322,904.8,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,31,1,5,microplastics,1,0.002,983.8,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,32,1,5,microplastics,9,0.042,1028.7,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,33,1,5,microplastics,0,0.000,1075.5,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,1,1,5,microplastics,2,0.002,825.8,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,2,1,5,microplastics,5,0.005,997.7,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,3,1,5,microplastics,2,0.003,844.5,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,4,1,5,microplastics,10,0.012,877.2,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,5,1,5,microplastics,9,0.018,946.7,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,6,1,5,microplastics,14,0.020,902.3,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,7,1,5,microplastics,12,0.014,894.7,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,8,1,5,microplastics,12,0.019,903.3,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,9,1,5,microplastics,6,0.010,884.1,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,10,1,5,microplastics,32,0.065,916.1,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,11,1,5,microplastics,37,0.162,921.3,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,12,1,5,microplastics,24,0.203,1030.7,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,13,1,5,microplastics,30,0.097,1076.7,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,14,1,5,microplastics,7,0.010,972.7,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,15,1,5,microplastics,12,0.055,916.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,16,1,5,microplastics,27,0.124,827.7,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,17,1,5,microplastics,47,0.168,1043.9,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,18,1,5,microplastics,11,0.024,891.1,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,19,1,5,microplastics,10,0.025,828.9,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,20,1,5,microplastics,272,0.982,707.3,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,21,1,5,microplastics,3,0.003,841.9,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,22,1,5,microplastics,9,0.009,810.6,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,23,1,5,microplastics,4,0.030,1008.7,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,24,1,5,microplastics,1,0.001,1034.4,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,25,1,5,microplastics,0,0.000,797.3,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,26,1,5,microplastics,1,0.000,912.8,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,27,1,5,microplastics,2,0.000,814.4,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,28,1,5,microplastics,1,0.000,1002.8,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,29,1,5,microplastics,0,0.000,910.0,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,30,1,5,microplastics,84,0.124,983.2,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,31,1,5,microplastics,15,0.014,961.8,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,32,1,5,microplastics,8,0.008,992.0,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,B,33,1,5,microplastics,0,0.000,1039.1,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,1,1,5,microplastics,2,0.002,1013.5,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,2,1,5,microplastics,1,0.001,960.9,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,3,1,5,microplastics,2,0.002,1067.2,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,4,1,5,microplastics,6,0.009,1008.4,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,5,1,5,microplastics,16,0.028,931.9,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,6,1,5,microplastics,14,0.024,1080.0,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,7,1,5,microplastics,7,0.015,972.9,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,8,1,5,microplastics,10,0.027,890.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,9,1,5,microplastics,8,0.007,921.2,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,10,1,5,microplastics,13,0.052,961.1,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,11,1,5,microplastics,32,0.064,955.5,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,12,1,5,microplastics,17,0.192,984.7,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,13,1,5,microplastics,19,0.144,1012.4,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,14,1,5,microplastics,23,0.050,986.0,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,15,1,5,microplastics,19,0.055,952.5,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,16,1,5,microplastics,20,0.109,894.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,17,1,5,microplastics,54,0.226,941.2,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,18,1,5,microplastics,10,0.011,937.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,19,1,5,microplastics,30,0.130,1002.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,20,1,5,microplastics,59,0.256,890.4,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,21,1,5,microplastics,6,0.013,964.5,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,22,1,5,microplastics,1,0.001,879.9,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,23,1,5,microplastics,10,0.058,1048.5,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,24,1,5,microplastics,1,0.002,936.7,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,25,1,5,microplastics,0,0.000,955.2,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,26,1,5,microplastics,1,0.001,943.9,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,27,1,5,microplastics,1,0.003,1004.3,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,28,1,5,microplastics,0,0.000,1013.4,supra_littoral
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,29,1,5,microplastics,0,0.000,889.0,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,30,1,5,microplastics,2,0.002,930.0,high_tide_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,31,1,5,microplastics,21,0.048,952.8,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,32,1,5,microplastics,11,0.010,906.4,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,C,33,1,5,microplastics,0,0.000,940.3,intertidal
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,1,5,25,mesoplastics,0,0.000,937.6,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,2,5,25,mesoplastics,0,0.000,982.7,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,5,25,mesoplastics,0,0.000,987.4,dune
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,5,25,mesoplastics,0,0.000,1018.3,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,5,25,mesoplastics,1,0.019,1005.2,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,5,25,mesoplastics,1,0.047,1037.5,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,5,25,mesoplastics,1,0.060,988.6,backshore
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,5,25,mesoplastics,2,0.238,971.9,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,5,25,mesoplastics,0,0.000,1010.8,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,5,25,mesoplastics,3,0.220,956.8,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,5,25,mesoplastics,9,0.638,998.3,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,5,25,mesoplastics,14,0.913,1062.0,storm_line
2019-11-27,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,5,25,mesoplastics,1,0.084,1108.8,backshore
