sample_id,Continent,Country,region,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,log_concentration,Size_class,Standardized_Shapes,Dominant_Size,dominant_color,source,environment_type,location,concentration_level
Longmen_2018-05-30_B_17.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,6.303403838072559,0.8635253154021652,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_18.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,2.4213075060532687,0.5341921101921576,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_19.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_20.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_21.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_22.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_23.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.7289692374981777,0.23778726620414622,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_24.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,7.193209610128038,0.9134540657293442,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_25.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,1.5603058199407083,0.40829184342910824,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_26.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_27.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.7301401869158879,0.23808129384405527,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_28.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_29.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_B_30.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_1.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_2.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_3.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_4.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_5.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_6.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_7.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.7890791446382073,0.25262955315505586,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_8.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_9.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_10.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-05-30,5.6152735440397885,0.8205478071343768,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_11.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-05-30,5.781779136037003,0.8313436418911548,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_12.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-05-30,7.01426233341127,0.9038635542294812,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_13.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-05-30,3.0175015087507546,0.6039560485323341,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_14.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,5.541481950601646,0.8156761474160417,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_15.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,1.643655489809336,0.42220485904991273,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_16.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_17.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,2.489419965148121,0.5427532416093025,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_18.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,5.774505557961599,0.8308776034158244,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_19.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,1.6245633985866301,0.4190570679876731,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_20.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_21.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,1.5549681231534753,0.40738548606567987,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_22.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_23.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_24.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_25.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,1.4821402104639096,0.39482631016468744,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_26.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_27.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_28.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_29.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-05-30_C_30.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-05-30,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_1.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-07-16,25.092603656350818,1.4165174174355142,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_A_2.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-07-16,11.745360582569885,1.105352126726052,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_A_3.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,460.0026979630379,2.66370346705349,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Medium
Longmen_2018-07-16_A_4.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,12.658227848101266,1.1353943533924693,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_A_5.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,312.3942708920717,2.496091052940798,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Medium
Longmen_2018-07-16_A_6.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,17.455814968361334,1.2661332274481005,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_A_7.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,24.330900243309,1.403650624601206,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_A_8.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,2.0491803278688523,0.48418310920714924,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_9.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,2.300966405890474,0.5186411045149126,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_10.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.5215400868646554,0.655286385542566,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_11.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,6.854009595613434,0.8950914275327466,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_12.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.588940970842933,0.4131221484150031,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_13.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,7.186120521507031,0.9130781343283256,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_14.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.1473152822395594,0.3318958149459246,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_15.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.094059405940594,0.612154140105923,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_16.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.196590303676079,0.6228965728479701,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_17.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,9.643201542912248,1.0270722861617485,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_18.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,0.9996001599360256,0.3009431628171652,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_19.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,4.191993292810731,0.7153341227566483,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_20.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,2.826988315114964,0.5828571362018079,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_21.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,5.311802825879104,0.8001534235077348,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_22.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.82882223847842,0.4516056575052432,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_23.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,0.9700261907071489,0.2944719999707209,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_24.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-07-16,7.430209107313448,0.9258383472256968,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_25.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-07-16,2.1328783192918843,0.49594352725121427,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_26.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-07-16,1.0593220338983051,0.31372426629218686,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_27.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-07-16,4.891410682840931,0.7702192979142233,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_28.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-07-16,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_A_29.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-07-16,2.0036064916850327,0.4776430342961268,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_1.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-07-16,7.242877836793819,0.916078863449249,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_2.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-07-16,33.10527477378062,1.5328215528337696,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_B_3.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,78.6495300211011,1.9011832175527865,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_B_4.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,0.9804882831650161,0.2967722774033609,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_5.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,44.843049327354265,1.6612734977463814,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_B_6.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,0.8214901831923108,0.26042683498122987,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_7.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-07-16,8.832503613296932,0.9926641146784922,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_8.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.041979314540661,0.6065940866152492,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_9.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.1173184357541899,0.3257861789881792,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_10.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_11.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,4.019696512913275,0.7006774608200469,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_12.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,10.348071495766698,1.0549220632992768,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_B_13.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,5.007009813739235,0.7786583414611417,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_14.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.1049472158973295,0.6133075770481743,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_15.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_16.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,2.986857825567503,0.6006307486615328,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_17.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.936620411376833,0.6934297345555138,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_18.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,3.3385265969285554,0.6373422641973909,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_19.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.2600806451612903,0.35412393610477566,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
Longmen_2018-07-16_B_20.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,11.237102870569005,1.0876786109260832,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low
Longmen_2018-07-16_B_21.0_microplastics,Asia,Taiwan,East Asia,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-07-16,1.0438413361169103,0.3104471783885746,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low
